1/1/1997,1026.33
2/1/1997,1026.5
3/1/1997,1021.48
4/1/1997,1018.25
5/1/1997,1012.32
6/1/1997,1007.89
7/1/1997,1006.44
8/1/1997,1008.24
9/1/1997,1018.4
10/1/1997,1022.2
11/1/1997,1026.44
12/1/1997,1027.12
1/1/1998,1031.96
2/1/1998,1023.7
3/1/1998,1024.66
4/1/1998,1013.88
5/1/1998,1013.6
6/1/1998,1007.9
7/1/1998,1006.68
8/1/1998,1010.59
9/1/1998,1014.04
10/1/1998,1019.77
11/1/1998,1025.5
12/1/1998,1027.71
1/1/1999,1029.12
2/1/1999,1028.74
3/1/1999,1022.89
4/1/1999,1016.16
5/1/1999,1014.02
6/1/1999,1008.25
7/1/1999,1006.95
8/1/1999,1008.95
9/1/1999,1015.1
10/1/1999,1021.19
11/1/1999,1025.38
12/1/1999,1030.37
1/1/2000,1032.93
2/1/2000,1027.93
3/1/2000,1022.2
4/1/2000,1015.9
5/1/2000,1010.43
6/1/2000,1008.33
7/1/2000,1006.58
8/1/2000,1008.67
9/1/2000,1015.09
10/1/2000,1022.96
11/1/2000,1028.83
12/1/2000,1027.49
1/1/2001,1029.16
2/1/2001,1026.98
3/1/2001,1021.22
4/1/2001,1017.23
5/1/2001,1011.62
6/1/2001,1006.11
7/1/2001,1005.71
8/1/2001,1010.07
9/1/2001,1015.93
10/1/2001,1020.21
11/1/2001,1025.98
12/1/2001,1035.44
1/1/2002,1025.64
2/1/2002,1025.71
3/1/2002,1017.95
4/1/2002,1017.54
5/1/2002,1013.53
6/1/2002,1006.89
7/1/2002,1008.32
8/1/2002,1009.04
9/1/2002,1017.1
10/1/2002,1022.83
11/1/2002,1025.1
12/1/2002,1032.24
1/1/2003,1028.24
2/1/2003,1024.76
3/1/2003,1024.36
4/1/2003,1018.28
5/1/2003,1014.11
6/1/2003,1008.75
7/1/2003,1006.52
8/1/2003,1011.02
9/1/2003,1015.26
10/1/2003,1022.11
11/1/2003,1027.21
12/1/2003,1030.04
1/1/2004,1030.3
2/1/2004,1024.08
3/1/2004,1022.08
4/1/2004,1015.64
5/1/2004,1012.19
6/1/2004,1009.72
7/1/2004,1007.05
8/1/2004,1009.71
9/1/2004,1015.96
10/1/2004,1021.37
11/1/2004,1024.69
12/1/2004,1030.38
1/1/2005,1030.74
2/1/2005,1032.45
3/1/2005,1024.07
4/1/2005,1016.41
5/1/2005,1012.1
6/1/2005,1005.4
7/1/2005,1006.55
8/1/2005,1009.15
9/1/2005,1015.81
10/1/2005,1020.9
11/1/2005,1025.05
12/1/2005,1035.54
1/1/2006,1031.18
2/1/2006,1029.12
3/1/2006,1021.23
4/1/2006,1015.96
5/1/2006,1013.6
6/1/2006,1007.82
7/1/2006,1006.35
8/1/2006,1009.05
9/1/2006,1015.41
10/1/2006,1019.39
11/1/2006,1024.65
12/1/2006,1027.76
1/1/2007,1031.55
2/1/2007,1021.06
3/1/2007,1023.23
4/1/2007,1018.58
5/1/2007,1009.88
6/1/2007,1006.37
7/1/2007,1005.28
8/1/2007,1009.66
9/1/2007,1015.02
10/1/2007,1024.07
11/1/2007,1025.29
12/1/2007,1027.94
1/1/2008,1035.79
2/1/2008,1030.13
3/1/2008,1020.07
4/1/2008,1014.75
5/1/2008,1012.28
6/1/2008,1006.88
7/1/2008,1005.47
8/1/2008,1008.45
9/1/2008,1014.1
10/1/2008,1020.48
11/1/2008,1025.11
12/1/2008,1029.4
1/1/2009,1030.94
2/1/2009,1025.17
3/1/2009,1022.31
4/1/2009,1015.45
5/1/2009,1011.43
6/1/2009,1007.8
7/1/2009,1005.46
8/1/2009,1010.11
9/1/2009,1015.35
10/1/2009,1021.19
11/1/2009,1028.42
12/1/2009,1028.9
1/1/2010,1031.58
2/1/2010,1027.52
3/1/2010,1024.1
4/1/2010,1021.06
5/1/2010,1011.87
6/1/2010,1008.45
7/1/2010,1006.95
8/1/2010,1010.7
9/1/2010,1015.76
10/1/2010,1021.66
11/1/2010,1022.01
12/1/2010,1028.18
1/1/2011,1038.26
2/1/2011,1024.46
3/1/2011,1026.92
4/1/2011,1016.49
5/1/2011,1012.47
6/1/2011,1005.36
7/1/2011,1006.54
8/1/2011,1008.26
9/1/2011,1016.72
10/1/2011,1019.65
11/1/2011,1025.16
12/1/2011,1034.01
1/1/2012,1034.82
2/1/2012,1030.73
3/1/2012,1023.07
4/1/2012,1014.14
5/1/2012,1012.31
6/1/2012,1006.37
7/1/2012,1006.01
8/1/2012,1008.95
9/1/2012,1015.05
10/1/2012,1020.91
11/1/2012,1023.75
12/1/2012,1032.06
1/1/2013,1027.75
2/1/2013,1028.01
3/1/2013,1019
4/1/2013,1016.82
5/1/2013,1010.51
6/1/2013,1007.25
7/1/2013,1004.34
8/1/2013,1007.91
9/1/2013,1014.64
10/1/2013,1021.02
11/1/2013,1024.96
12/1/2013,1027.98
1/1/2014,1027.37
2/1/2014,1030.57
3/1/2014,1021.62
4/1/2014,1017.19
5/1/2014,1012.15
6/1/2014,1010.09
7/1/2014,1005.84
8/1/2014,1010.59
9/1/2014,1014.79
10/1/2014,1019.7
11/1/2014,1024.57
